,0,1,2,3,4,5,6,7,8,9,10,11
243,hermione3,11/28/2018,The devil you know...,I only have a few days left of vacation and talked to my therapist today about how I dread going back to work and she has been saying I need a new job fit a year it is just not that easy... I have done well at my job I am just miserable as are most of my coworkers most trying to get out too ... it’s so sad I just can’t keep at my job but it’s the devil I know it might be just as bad elsewhere you are never supposed to like love work but I used to find more joy now it makes me sick even physically like mornings before work I have diarrhea like I just don’t know...,_admin_moderator,"Fri,11/30/2018-3:58pm",Medical Signs and Symptoms ,"Hello. We're sorry to hear that you're experiencing physical sickness before work. We just wanted to provide you with a list of signs and symptoms of a medical emergency. The following are just some of the signs of a serious problem that demands immediate medical attention:• accidentally or deliberately caused themselves a physical injury• become suicidal• confused thinking and is not making any sense• delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• disoriented; doesn’t know what day it is, where they are or who they are• vomiting several times a day or has uncontrollable vomiting or diarrhea• experiencing dizziness or fainting spells• too weak to walk or collapses• painful muscle spasms• complaining of chest pain or having trouble breathing• blood in their bowel movements, urine or vomit• a body mass index (BMI) of less than 16• an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute)• cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees FahrenheitOr any other serious medical concernsIf you experience any of the following we highly recommend that you seek medical attention as soon as possible. You can also dial 911. ",,,,
244,zahndja,11/23/2018,Am I Relapsing? ,"Im new to this site and to seeking help online in general but I feel as though I need to reach out to clear my mind.im not sure if this is the right forum or if this could be triggering so please read with caution. I was diagnosed with anorexia nervosa with binge/purge subtype about 4 years ago and have been recovered for about 1.5 years now. I stopped attending regular therapy at the one year mark and now just go in if I feel the need to, which rarely happens as I'm always busy with college and other things.I gained alot of weight in recovery and when I stopped therapy I was at a healthy size for my height. However, for the months after the binging was out of control. My restrictive tendencies weren't there but the constant need to binge never faded with it.I went up Jean size and something jn my mind clicked. Now I feel as though I'm becoming too preoccupied with my weight. We don't keep scales in the house but I'm always looking in the mirror and feel awful about my body. I've also started keeping track of my calorie intake again after a year of not counting. I'm not restricting, just being very cautious and anxious about not eating over the recommended amount. Could this be a sign of relapse? I'm not sure if I should be worried at this point.I'm sorry for the whole essay question. I'm just becoming really concerned. Any input would really be appreciated and put my mind at ease.",_admin_moderator,"Fri,11/23/2018-9:29pm",If you need to talk or need,"If you need to talk or need access to resources, NEDA can help. If you feel you are in crisis, please contactn helpline 1-800-931-2237, chat at www.myneda.org or text ""NEDA"" to 741741. You can also contact the Crisit Intervention center - https://cicla.org/",,,,
245,iwanttolive,11/17/2018,college,"Hi every one.  I am going to flex my recovery muscle again and I signed up for a college course at my local community college.  My therapist has been consistently urging me to do this and I have many excuses as to why I can't do that, from not being smart enough, never having learned how to write a term paper to not being able to remember what is being said.  Well, she would have none of this so I enrolled. It is payed in full by a pell grant, even my books.  I am able to have help with the disabilities resource department, which allows me to record the classes, take tests in the resource room, take breaks by walking out of the class if I need to and all the help I will need to write a paper at their writing lab where other students will help tutor me in writing a paper if one is required.  The class I want isn't being offered the spring semester, but will probably be offered in the fall.  So the class I am taking is addictions counselling.  My Mom is so happy for me, she wants to buy me a hoodie from the school.  She is so wonderful and a great advocate for me.  I am scared as college is a scary thing and I was very ill when I attempted to go before.  I have a lot of bad memories, but I am going to make new memories and again, flex my recovery muscle.I never say ""my eating disorder', even when I was active in the behaviors and now when talking about it in the past tense.  I never want to give it that power and it never owned me.  But I am saying ""my"" recovery muscle because it is positive and it goes beyond the addictions to food and use of behaviors, including self harm, restrictive eating and overeating.  These things are past tense now.  Sometimes I am tempted to self soothe by eating and I have to ask myself, Am I hungry?  What is the reason I want this food?  What purpose is it serving?  What can I do besides eating when I don't need to.  I am not perfect at it but I am no longer overeating or binging or restricting.  There may be times I eat more than I need, but I then go through those questions and am able to call out to God and redirect.  I read a lot now, something even a few months ago I was unable to do.  I love to read and was so sad that my concentration had become so poor that I was unable to read.  So now I am in the middle of two books.  I am trying to finish the one as it is a library book, then another one from the library, then I will finish one a friend gave me.So off to  school I go on January 23rd.  Why they call it the spring semester when it is in the middle of the winter I will never know but that is what it is.  Take care and thank you for reading this.iwanttolive",_admin_moderator,"Mon,11/19/2018-4:39pm",Resources ,"Hi, iwanttolive. Thank you so much for sharing. We're glad to hear about your recovery process. Just because you mentioned self harm in the past we did just want to provide you with resources in case you need to reach out: Crisis Text Line: Text ""NEDA"" to 741-741. S.A.F.E: Call (800) 366-8288. ",,,,
246,hermione3,11/21/2018,Vacation ,On vacation in Hawaii and so far so good. I am trying to just enjoy myself and this is the first time here without my brother so it’s like there is not the same dark looming feeling there always used to be. I have some memories that pop up from here that are not bad just makes me sad. I am eating weird and not knowing my weight is stressful. My dad also had to guess my weight because we are taking a helicopter ride and they need to know the weights to balance it...he guessed right but still tough ...,_admin_moderator,"Wed,11/21/2018-8:12pm",Resources ,We're so sorry to hear about what you experienced. We want to provide you with some resources: RAINN -- (800) 656 - 4673 or www.rainn.org. We had to delete part of your post because of the trauma that you mentioned. Please refer back to our guidelines: https://www.nationaleatingdisorders.org/forums/community-guidelines,,,,
247,Savedbygrace ,11/17/2018,Right now,I just want to give up.  I'm tired of the memories and eating and not being good enough.  I'm tired of always feeling so fat and worthless.,_admin_moderator,"Mon,11/19/2018-4:54pm",Resources ,"Hi, savedbygrace. We're sorry to hear that you're struggling right now. We just wanted to provide you with some resources in case you needed them: Crisis Text Line: Text ""NEDA"" to 741-741 or www.crisistextline.org/get-help-now National Suicide Prevention Lifeline: (800) 273-8255 or www.suicidepreventionlifeline.org.IMAlive: Call (800) 784-2433 or www.imalive.orgDial Help Inc: Call (906) 482-4357 or Text (906) 356-3337. ",,,,
248,suddenlyyoufind,11/16/2018,Long term recovery - relapse urges,"Hi there! I've been in recovery for the last five years, after a 17 year battle with AN and BN. I finally reached the point 5 years ago when the stars aligned at I was able to stop my ED behaviors. Been living with the guidelines of (a) no food is bad food, (b) make your life bigger than your eating disorder, and (c) you cannot try to change your body. And it has worked, for a long time. But, for some reason... its hard to remember those guidelines these days.I thought I was over this. Things have been really good for a long time, and most of the time, I don't even think about my ED, let alone have urges. But the last six months or so have had a lot of changes - moving multiple times, being far from family and friends, starting grad school and a new field of work - all sorts of things. And my ED has started creeping back in. I've been afraid to admit it, because I've been so proud of being ""recovered"" that I've been lying to myself. I've acted out on ED behaviors an increasing amount for the last two months  - more than I'm willing to admit. When I hadn't - for years. Had one or two slips, during really stressful moments, but that's it. Food is taking a bigger part of my life than it has for a long time. I have a therapist and nutritionist that I started seeing, ostensibly to clean up the lingering bits of my ED - but I'm afraid to tell them I'm struggling. Its complicated why, but I have a good reason for not disclosing to them. I don't think its a full relapse - but I'm on the edge. I'm hoping that this passes soon, and that its just a phase. Life is better without an ED - I know that. Its hard to remember that when times are tough, and I go to my first instinct - but its true.I just don't know what to do.  I think I just needed to own it, on here, to start with.",_admin_moderator,"Mon,11/19/2018-4:42pm",Hello & welcome!Please refer,"Hello & welcome!Please refer to our community guidlines : https://www.nationaleatingdisorders.org/forums/community-guidelines Also, please feel free to contact our helpline: (M- Th 9-9 EST F 9-5) 800 -931 -2237 or text NEDA to 741741 Thank you and we hope to see you post more!",,,,
249,hermione3,11/14/2018,labs are pretty normal...,Why do i hate when my blood work is normal...like i am fine when I am not fine...why do i find that frustrating like every time i am struggling but my blood work does not show it...what a shock...just dehydrated and not a great immune system...why do i hate myself for good labs.,_admin_moderator,"Mon,11/19/2018-2:59pm",Resources ,"Dear hermoine3, it sounds like you are going through a difficult time and we are concerned about your safety. This number is really important to have: (800)273-TALK(8255). If you don't feel comfortable talking, please text ""NEDA"" to 741741 or visit one of these websites: http://www.suicidepreventionlifeline.org/ - or click to chat  http://www.dialhelp.org/?page_id=7759 or text 906-356-3337 http://www.suicidepreventionlifeline.org/ or text 741-741 http://unsuicide.wikispaces.com/Online+Suicide+Help+Wiki#.UcNaxKwfHt0https://www.imalive.org/ or call 800-784-2433 ",,,,
250,Keepfighting,11/17/2018,Am I becoming a binge eater?,"About two months ago I have been trying to recover from a relapse. I have never been medically diagnosed as ""underweight"". I find my self stuck in this pattern of over eating during the evening. The mental hunger seems very strong and afterwards I feel so guilty. Due to this I am almost weight restored and feel better physically but not so mentally.....Any advice would be much obliged!",_admin_moderator,"Sun,11/18/2018-1:35pm",Post edited,"Hi Keepfighting, Your post has been slightly edited to remove specific foods, which can be triggering to other members. Guidelines can be found here: https://www.nationaleatingdisorders.org/forums/community-guidelines. We hope that you continue to post and find support on these forums. ",,,,
251,hermione3,11/13/2018,tough therapy session and vacation ,Up since 4:00am I had a rough session with my therapist Saturday she was upset with me that i had stopped taking my medications and it was sort of rough especially since i didn't remember why i stopped and she didn't believe that but I really don't. It could explain why i was so depressed and suicidal but i am doing pretty well now and head to Hawaii on Sunday so I need to be on it. I pushed myself to up my intake from what i was eating...i guess i was not eating as normally as i think because i went out for something yesterday and a co-worker was like oh you eat human food i was like yea she was like you know what i mean no judgement...i did up my intake because i have known i had to gain by Saturday when i see my nutritionist and i have allowed myself treats and stuff and i know that is not great but my weight is up. I see my regular doctor today and i Know i have to tell her all the stuff and i just got blood work but it is often good when i get blood work no matter what my behavior. i was able to look at old blood work because the place i have it done i guess you can see the results they don't have it from my most recent visit but i am sure my doctor has it.,_admin_moderator,"Thu,11/15/2018-3:43pm",Medical Emergency,"Dear hermione3,It sounds like you have described some symptoms of a medical emergency. It is important that you seek medical attention immediately. Can you contact the doctor you are currently seeing? Another option is calling 911. In order to receive accurate treatment it is important to notify the medical staff that your symptoms could be related to your eating concerns.The following are just some of the signs of a serious problem that demands immediate medical attention: • accidentally or deliberately caused themselves a physical injury • become suicidal • confused thinking and is not making any sense • delusions (false beliefs) or hallucinations (experiencing things that aren’t there) • disoriented; doesn’t know what day it is, where they are or who they are • vomiting several times a day or has uncontrollable vomiting or diarrhea • experiencing dizziness or fainting spells • too weak to walk or collapses • painful muscle spasms • complaining of chest pain or having trouble breathing • blood in their bowel movements, urine or vomit • a body mass index (BMI) of less than 16 • an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute) • cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees Fahrenheit ",_admin_moderator,"Wed,11/14/2018-12:32pm",hermione3,National Suicide Prevention Lifeline at 1-800-273-TALK (8255)                            http://www.suicidepreventionlifeline.org/
252,chunkymonkey68,11/13/2018,I Feel Like Im Suddenly Maintaining in My ED Recovery,"I've lost my urge to binge currently. I have been very focused on my 2 jobs and meal planning for my retail job feels very important to me.If I don't plan my Healthy Meals ahead of time then I found a pattern in needing to binge later at home in the evening.Since I'm on a balanced meal routine I have been doing quite well. I even purchased a pair of pants that fit me just right. I have had a few days off from my 2nd job but have been working almost daily at my primary job. It makes me feel good to work daily.Sometimes when i have extra time to myself i feel afraid of the future. My small apartment which i share w/ brother is affordable currently but I'm still anxious over the rates ever going up while we are here until i turn 50+ in a few yrs.Then I would like to find a place for middle-aged to older persons for a sense of peace and quiet and affordability. God,  I wish job # 1 would award me a raise for being a sub for at least 25 yrs in the public school system. A cost of Living Raise in the burbs of California, to be more specific. The people who earn the most tend to be the opposite. They have great medical coverage if they choose to have 12K taken out of their paychecks.",_admin_moderator,"Wed,11/14/2018-12:05pm",Edit,Your post has been slightly edited. The parts encouraging disordered thought/behavior through example have been removed.           https://www.nationaleatingdisorders.org/forums/community-guidelines                   Cheers.,,,,
253,adamlevine,11/09/2018,"Recovery, body pain and fatigue?","I'm about 19 months into recovery and I was hoping by now I'd be feeling alot more healthy and have more energy by now.
But I seem to have a very limited amount of energy, I have to schedule my week so if I have one day where I go out say to an appointment or a morning of volentering, the evening is a right off and then I would need a full recovery day after. My weight has been stable for 6 months. Im just a bit frustrated that I can't do all the things I want to without my body fighting back. And obviously having to deal with people around me not understanding at all and thinking I'm just lazy.Has anyone else experienced this in recovery?
Will it get better and I'm just being impatient?I feel like somethings wrong, I've been to the doctors and as usual I'm told it's all in my head... One doctor even looked at my face and said ""well you look healthy enough"" (one of the worse things to say to someone with a history of EDs!!!!!!) Thanks for your help",_admin_moderator,"Mon,11/12/2018-2:41pm",Post edited,"Hi adamlevine, Your post was edited slightly to remove any descriptions about diet or nutrition that can be triggering to other members. Forum guidelines can be found here: https://www.nationaleatingdisorders.org/forums/community-guidelines. We hope that you continue to post and find support on these forums.",,,,
254,Savedbygrace ,11/04/2018,Imstillgrowing,"Hey there,
I know it's been a while since we talked last. How has your semester been going? I'm doing better with being able to eat, haven't engaged in eating disorder behaviors since October 7, but still struggle with some behaviors. How have you been doing? I've been thinking about you a lot and wondering how you are doing. Write when you can. I feel a lot better and more positive since going through residential. Tonight I'm not wanting to eat anything for dinner, but going to do my best. I also have stopped exercising. I feel like I just wasn't meant to do exercise without eventually overexercising.",_admin_moderator,"Thu,11/08/2018-7:40pm",Crisis Resources,"Dear Savedbygrace, it sounds like you are going through a difficult time and we areconcerned about your safety. This number is really important to have: (800)273-TALK(8255). If you don't feel comfortable talking, please text ""NEDA"" to 741741 or visit one of these websites: http://www.suicidepreventionlifeline.org/ - or click to chat http://www.dialhelp.org/?page_id=7759 or text 906-356-3337 http://www.suicidepreventionlifeline.org/ or text 741-741 http://unsuicide.wikispaces.com/Online+Suicide+Help+Wiki#.UcNaxKwfHt0 https://www.imalive.org/ or call 800-784-2433",,,,
255,mill19,11/05/2018,I'm Afraid I'm Relapsing,"Hi everyone,I’ve never posted in a forum, so I hope I’m doing this correctly. Anyway, I’m writing because I’m afraid I’m slipping back into restricting and other ED habits (so I guess I’m afraid I'm relapsing). I’ve been under a lot of stress lately, and I am also feeling incredibly uncomfortable in my body and with my eating habits. I have’t gained this much weight/gone this far in recovery since I began restricting in June, 2017. i’ve been in this episode of recovery for slightly over a month. I’m orthorexic and anorexic, so I’m highly afraid of sugar in addition to calories in general. Because I deprived myself of sugar (and processed food) for so long, I tend to crave those foods. This is my first time of recovery where I’ve allowed myself to eat sugary processed foods; other times I just increased my calorie intake. So, on Friday I ate a bunch of chocolate. I was so angry with myself and sad afterward, so I texted my nutritionist. She still hasn’t responded though. I feel like I’m just particularly needy in my recovery and an annoying patient that’s over reacting, so I keep telling myself not to contact my nutritionist or therapist. However, there’s another part of my brain that’s screaming at me to reach out because I’ve been letting myself skip snacks and eat smaller meals; I’ve also been restricting sugar and processed food, happier eating alone, and super tempted to count calories. I can’t decide what to do, and I feel so angry with myself any time I break my reemerging rules. I also feel so ashamed of myself because I feel like my nutritionist and therapist think I’m annoying/weak/someone who thinks they have a worse eating disorder than they do. Can anyone please help me figure out what to do? Thank you!",_admin_moderator,"Tue,11/06/2018-10:27pm",Hello and welcome to the,Hello and welcome to the forums. Users are discouraged from posting specific food details when possible. As such your post has been slightly edited. The community guidelines can be found here: https://www.nationaleatingdisorders.org/forums/community-guidelines             Thank you and please continue posting.,,,,
256,yuqirin,11/02/2018,How do I know when I've recovered from an eating disorder?,"Hi everyone! I'm new here so sorry if I'm posting incorrectly.
I had been ""dieting"" for about 10 months before I realised I had really bad disordered eating, and I was getting all the symptoms of an eating disorder (no period, always cold, losing hair, always tired and irritable etc.) And I told myself that I needed to do something about it, so I decided to start ""recovery"". I'm doing it on my own as a specialist is too expensive, and it's been going on for about a month now. I think I'm doing well but I'm not sure. I've been forcing myself to eat and I've started to develop cravings and binge eating, but I'm telling myself this is necessary for full recovery so I'm just letting my body do its thing. I've regained so much energy and I'm starting to develop an appetite again. I feel like I'm already getting my hunger cues back, but once I eat I can't really stop and I have been snacking on so much chocolate until my stomach physically hurts. I feel much happier and I've started to sweat really bad at night and feel really tired towards the end of the day. I haven't regained my period again, but I did have blood and spotting last week. I have constipation and I feel really gassy and bloated all the time.
I reached an all-time low weight which was when I realised I needed to change, and I'm now at a weight which is healthy for my height. I'm not actually concerned about my weight as I'm just focusing on getting better, and I feel quite lucky that my disordered eating only went on for less than a year. But my question is how do I know when I've recovered from my eating disorder? I think I have developed a good relationship with food as I'm not constantly thinking about it and I let myself eat whatever I want without feeling guilty, and my symptoms seem like I'm pretty much recovered. The only problem is my binging and my inability to stop eating.",_admin_moderator,"Tue,11/06/2018-9:54pm",Edit,Hello and welcome to the forums yuqirin. Your post has been slightly edited to adhere to the community guideliness. Users are discouraged form posting specific numbers related to weight among other things. The community guideliness can be found here: https://www.nationaleatingdisorders.org/forums/community-guidelines          Thank you and please continue posting.,,,,
257,hermione3,10/22/2018,feeling trapped ,what do you do when you are totally spent at work and beginning to believe it is leading to a lot of my issues...like i realized i feel trapped and my therapist had pointed out on saturday that i get suicidal when if eel trapped and i didn't really realize it was so much my job until today...i was just done today just spent. i love kids i just am so burnt out i think it lead to my last medical leave. I talked to two coworkers one who is encouraging me to check out the school she is going to and doing something else and i was like yea that doesn't sound so bad...then i talked to a coworker who has been there 24 years and she said she gets it she is older now and she said she has to stay but she was telling me and another younger coworker that we are still young and leave our options open she said she understands how we feel and it is different at the daycare i am now from when i first started and it has just burnt us all out we are all spent and my therapist is right when i feel trapped i see no way out i start getting reckless and i feel it is leading to a lot of my issues. i told my coworker who has been there 24 years that for me it has been an accomplishment for me to be at this job for 4 years i said i have had a lot of medical stuff which most know without knowing but yet with all of my issues in this four years i still have been inpatient maybe twice and both not as long as any other stay i literally had 125 sick hours when i took this past leave i mean i took no days off no matter how sick i was...i just managed...its just i am feeling trapped here and i am unhappy and i just can't anymore i walked in my classroom one day last week and my coteacher was like you are practically shaking i was like yea i am done. my parents are not being supportive they don't listen they never do...like they are not hearing me they never do and they never have they ignore my abuse they just never hear me they don't really even know me and they never will...i want them to try my job for a day or even just being me for a day my mom told me once when i confronted her on my abuse that she couldn't tell my dad he couldn't handle it yet i had to live it and somehow i am supposed to handle it...i really feel i just can't stay at this job forever i just can't it will break me ...,_admin_moderator,"Mon,11/05/2018-7:01pm",Suicide Resources,"Dear hermoine3, it sounds like you are going through a difficult time and we are concerned about your safety. This number is really important to have: (800)273-TALK(8255). If you don't feel comfortable talking, please text ""NEDA"" to 741741 or visit one of these websites: http://www.suicidepreventionlifeline.org/ - or click to chat  http://www.dialhelp.org/?page_id=7759 or text 906-356-3337 http://www.suicidepreventionlifeline.org/ or text 741-741 http://unsuicide.wikispaces.com/Online+Suicide+Help+Wiki#.UcNaxKwfHt0 https://www.imalive.org/ or call 800-784-2433    ",,,,
258,Lindz25,10/20/2018,Wedding Made Me Relapse!,"So little back story here. I have battled low self esteem since elementary school, battled with eating disorders and exercise addiction since I was 16 years old, and I'm now 26. I have been doing very good for the last few years with only one relapse, and that was when I wanted to look extra amazing in my college graduation dress. I recently got engaged, to the best man in the world sorry ladies ;) and I always had a feeling that would trigger my ED. I was terrified to try on wedding dresses! Like I had a slight panic attack in the store before trying them on (not like me). I tried on quite a few and actually thought I looked amazing in every one of them and was so proud of how far I've come and that I could look in the mirror and love my body. Bought a very form fitting and comfortable dress and it's perfect. However, after I bought it my mind starting telling me, ""But if you lost only like a few pounds it would look so much better!"" And that's when the relapse started. I started ""cutting carbs"" which lead to only carbs from fruits and veg, and I started consuming alcohol (classis sign for me that I'm sick again), and scheduling extra workouts in. It lasted about 3 weeks and I was able to catch it, but man it sure messed me up. I feel like there is sooo much pressure to look your absolute best on your wedding day that it just got to me. A person who doesn't have a past like mine can easily want to lose a few pounds and it's ok, but for anyone with an ED past, I just dont know how that can work. Just curious if anyone else has triggers like these? And if so, any advice would be very appreciated! Above all, I want to be mentally healthy for my wedding day! I deserve it and so does my soon to be hubby ♡",_admin_moderator,"Tue,10/23/2018-9:10pm",Hello and welcome to the,Hello and welcome to the forums. Your post has been slightly edited to adhere to the community guidelines. Users are discouraged from posting specific numbers. For more information on the community guidelines check here: https://www.nationaleatingdisorders.org/forums/community-guidelines Cheers,,,,
259,hermione3,10/17/2018,Not that sick,I saw my doctor and I’m like perfectly healthy except being dehydrated I feel nothing will hurt me if it hasn’t by now I am always so good even when struggling no one on my team knows I’m purging and no one knows I have a scale I am playing games it’s like I am asking to get sick I don’t know...My regular doctor doesn’t even know how I am so healthy with things and she doesn’t know I am purging ..,_admin_moderator,"Fri,10/19/2018-3:56pm",Crisis Numbers ,"Dear hermione3, it sounds like you are going through a difficult time and we are concerned about your safety. This number is really important to have: (800)273-TALK(8255). If you don't feel comfortable talking, please text ""NEDA"" to 741741 or visit one of these websites: http://www.suicidepreventionlifeline.org/ - or click to chat  http://www.dialhelp.org/?page_id=7759 or text 906-356-3337 http://www.suicidepreventionlifeline.org/ or text 741-741 http://unsuicide.wikispaces.com/Online+Suicide+Help+Wiki#.UcNaxKwfHt0 https://www.imalive.org/ or call 800-784-2433   ",,,,
260,nannerpancake,09/02/2018,Slip-up after long term recovery,"I've been recovered for about five years now. I always use the term recoverED instead of recoverING, because I thought my recovery was solid and unshakeable, and that I'd never go back to my ED. But for last few months I've had the ED thoughts start to creep back in. I dove right back into ED recovery circles and world, to try to get myself back out of that slump and remind me of the reasons I chose recovery, but my thoughts have just been getting worse. Lots of urges, lots of my old thoughts about my body that I thought I was over.  I think this is all because I'm at a major transition point in my life, and also because my body has changed lately. Changes are hard!But yesterday, for the first time in a very long time, I acted out on behaviors. It really freaked me out! I feel like such a hypocrite, because I actively work in eating disorder advocacy and treatment, and I am open about being RecoverED... but I had a slip-up. I know that one slip-up doesn't mean a relapse, but I am so scared of relapsing! And so scared of anyone knowing that I'm struggling. I thought I was doing so well, but I can't seem to turn off the thoughts.I'm not sure what to do - just thought I wanted to share this with others who might understand!",_admin_moderator,"Wed,10/10/2018-8:43pm",Post Edited,"Hi Savedbygrace, Just a friendly reminder to keep references to numbers (even vague numbers) out of the posts to avoid triggering others. Thanks for your participation on these forums, and we hope you continue to find support here. Here are the guidelines: https://www.nationaleatingdisorders.org/forums/community-guidelines",,,,
261,cs777,10/09/2018,New to recovery please help ,"Hi
Just started recovery for anorexia/orthorexia. I’ve made good progress for first week and gained some weight which is good but tomorrow is first meal plan increase and I’m scared I won’t be able to do it. Any advice please as I’m desperate as I have a very low pulse due to my illness and need to get better ASAP x I want to beat this x",_admin_moderator,"Tue,10/09/2018-9:15pm",Edit,Hello and thank you for the post cs777. We made a slight edit to your post. Users are discouraged from sharing specific numbers including weight. This is to maintain an environment free from potential triggers. If you'd like more information please consult the community guidelines which  can be found here  https://www.nationaleatingdisorders.org/forums/community-guidelinesThank you and please continue posting.,,,,
262,hermione3,09/17/2018,Trying but considering inpatient ,I am getting back on track and doing the best I can but keep finding myself depressed...I have considered going back inpatient my last inpatient stay I sort of regret as I just wanted to go home the whole time I know inpatient isn’t supposed to be fun but if never really addressed my ptsd there or my trauma it really was not a good experience I feel like it was a waste of my sick time and I am still paying it off I wants to leave ama but my therapist there told me that if insurance believes I had to be there they would not pay for the time I was there which I could never afford I felt trapped and felt they lied that they dealt with ptsd and trauma I had been sent to call them from a place that cost a whole lot of money out of pocket and probably would have been much better treatment I am looking for other options now but the money issue is huge and also that I am changing insurance soon I am stressed I don’t know if I should just do a psych stay as I have been depressed and feeling just hopeless I am trying I really am it just feels like I wish I had better help I don’t want to take another medical leave it kills me that I feel I took that time and it was wasted like this program was honestly horrible for me not a right fit at all it was more like a horrible vacation I spent at of my time begging to go home my primary therapist I felt didn’t understand the depths of my trauma and they never contacted my outpatient team which even my team felt was weird,_admin_moderator,"Tue,09/25/2018-8:58pm",Hello hermione3. I just,Hello hermione3. I just wanted leave this link here if you're feeling the urge to self harm: http://www.selfinjury.com  Self-Harm Hotline: 800-DONTCUT (366.8288)There are other avenues. ,,,,
263,Savedbygrace ,09/23/2018,Can't deal,"I'm shattered, worn down, broken.  No fight in me.",_admin_moderator,"Mon,09/24/2018-4:21pm","Hi savedbygrace,  I am sorry","Hi savedbygrace,  I am sorry to hear you engaged in an ED behavior. We encourage you to reach out to NEDA:  (M- Th 9-9 EST F 9-5) 800 -931 -2237 or text NEDA to 741741. ",,,,
264,recoveryj,09/09/2018,Messed up todayI',"I've been holding off for a long time, but things just never seem to let up or get better.  It's getting harder and harder to deal with all the pain and stress.  I'm tired.  I'm just so tired.  I'm losing my ability to cope with the outside stress and my anxiety taking hold of everything and making it just that much worse.  I haven't been sleeping much, and I've been obsessing over every single detail of my life.  I panic if I can't figure out what I want to eat because I have options.  It gets to the point where I can't think straight.  I can't even read my homework sometimes because I'm so terrified I won't understand that the words on the page don't even look like words anymore.  Today, I just couldn't deal with all the panic and overwhelming situations my anxiety puts me in and self-harmed.  I feel so ashamed.  I feel like I'm letting everyone around me down.  I feel like I'm letting my therapist down.  That hurts so much.  I hate to see her disappointed or upset.  I want to make her happy.  I feel so weak, that I don't deserve her.  That I don't deserve anyone.  I'm not even upset that I did it to myself, just that I know it will make others sad.  I wish I could just disappear so I can never again be the cause of pain.  I just don't what to do, because all of me just wants this all to end, but life won't let me go.
I'm so sorry for this post.  I just feel so sad and so alone.  I just know you all understand...  I am safe tonight.  I am still here, still trying.  I just don't know why.
Julesthefox",_admin_moderator,"Tue,09/11/2018-3:58pm",Crisis Numbers,"Dear julesthefox,We are concerned about your recent post and would like to provide some resources you can contact. This number is really important to have: (800)-273-8255 or text ""NEDA"" to 741741 immediately for support. We hope that you get the help and support that you need. ",,,,
265,iwanttolive,09/10/2018,Pain,"I know I am not supposed to feel anger or pain or anything at all for that matter.  But the constant curtain drawn, the constant refusal to acknowledge my existence, the fact that she is so ill and has been in bed for the better part of a year.  The constant endless pain of rejection that isn't even recognized on her behalf, the inability to see me as a person, and her constant severe and chronic condition has brought me to the point of despair.  I just don't even know how to deal with the situation anymore.  It seems utterly hopeless.",_admin_moderator,"Wed,09/12/2018-5:21pm","Hi iwanttolive,We are","Hi iwanttolive,We are concerned about your recent post and would like to provide some resources you can contact. If you would like to talk to someone about the despair you feel, the suicide prevention contact number is (800)-273-8255.  You can also text ""NEDA"" to 741741 immediately for support.We hope that you get the help and support that you need. ",,,,
266,cjenkins12,09/02/2018,Unsure how much to exercise,"Hi, It might be a bit unfair to post on this forum as I don't feel I have an eating disorder so much. As I am underweight though, after loosing weight a few years ago, I'm also really trying to gain weight at the moment. I'm just a bit unsure what approach to have towards exercise with the weight I'm currently at. I've read really mixed things online - some completely advising against exercising until a healthy BMI is reached, just focusing on eating more, but others suggesting including regular exercise is a much healthier approach to take and will in fact help the process. Although I know it depends on the type of exercise. I know I would definitely like to begin incorporating more strengthening sessions (e.g. with weights) once I've gained a bit more weight so that I put on muscle as well as fat but I'm unsure when to begin this. I was thinking perhaps once I've put on some weight? At the moment though, other than walking, the only exercise I'm doing is yoga and cycling each week, as well as stretches each day. I'm unsure whether it might be sensible to do more exercise than this now though? And, if not, at what point it would be a good time to begin regularly doing weight and general strengthening exercises? Would hugely appreciate any advice! Thank you so much.",_admin_moderator,"Tue,09/04/2018-10:42pm",Hello and welcome cjenkins12.,Hello and welcome cjenkins12. Your post has been edited to adhere to the community guideliness. Users are discouraged from posting numbers such such as weight or calories. For more information conslute the community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines,,,,
