,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
374,iwanttolive,05/03/2020,pAlgEgAb,"Hi.  I am glad you were helped by what I shared.  As I said, I have had to be inpatient too many times but I am in recovery now with a few slips with overeating that try to derail me but I get up and dust myself off and keep going.  My journey back to health was only possible because of my faith in Jesus and His love and care of me.  For me.  I would not be alive if it weren't for Him and for so long I didn't want to live.  I think that is in part why it was so difficult to let go of the eating disorder.  But as per my user name..iwanttolive, God has totally changed that for me.  I was afraid to face just another week let alone a year or a lifetime.  But everything is different in that regard.  I do want to live.  I want to share what Jesus did for me and His love for others and to offer Hope that recovery is possible.  I am finally really living instead of existing.So as far as you go...do you know if you will be going to inpatient and have you told your parents?  If not, maybe writing a letter about what you want to tell them and then either have them read it with you or just having written it it may give you a better idea of what you need to let them know.  Just know I do hope you do what you need to do to get stable.  If you have any questions, please ask and I will try to answer anything I can.  Best to you.iwanttolive",_admin_moderator,"Wed,05/06/2020-6:37pm","Dear pAlgEgAb, You mentioned","Dear pAlgEgAb, You mentioned some concerning feelings. ·       If you feel you are in crisis please text “NEDA” to 741-741.Stay Safe and keep posting",,,,,,,,
375,h0pe123,05/07/2020,A full 180,"<p>Hi all - Three years ago, I was struggling with anorexic behaviors and obsessive exercise. This was covered up by being “healthy”. The weight loss was is intoxicating. I was getting noticed by guys people were saying things it was an incredible high I was constantly chasing. However, at the time, I thought my exercise and how I was eating was going to last me forever. I had did it. I had finally lost the weight I was being noticed I was someone entirely new. But that someone was losing a mental war with herself everyday. Three years later, I am more depressed than I have ever been. I graduated college in 2018, and moved back home with a mentally ill mother. My commute is awful, and every time I have tried to move out in the last 2 years it never worked out. I’m stuck and I’m lonely. I had my friends ripped away, my social life tanked, and I got to watch my friends move out, date, and start their lives. During these last two years, I’ve been struggling with depression worse than I ever have. I work 10 hours a day, with a three hour round trip commute. I had no energy, I am exhausted, and overall I was gaining weight as office temptations were stronger than I am. I let my depression get the best of me? Who is ever going to see me? I don’t go out I’m to exhausted and I snap at all my friends and my mom. I’m lost. In that first year the weight came on quickly. My movement drastically dropped. Over the last year I’ve realized I’ve done a full 180. My old life was not sustainable but neither is my new one. Today, for example, iI ate too much in one sitting. The emotions and the guilt are overwhelming. I need to break out of this mental prison. I feel embarassed by the weight I’m afraid to post pictures of myself for the people that haven’t seen me since I was lighter. I don’t know what to do anymore the eating is out of control. I never felt less energized. I’m constantly unsatisfied. I’ve lost interest in running which I did actually learn to enjoy.
Where do I begin?",_admin_moderator,"Fri,05/08/2020-3:48pm",Dear h0pe123,Welcome to the forums! We hope you find this to be a supportive community. We are however concerned about some of the feelings you have expressed and would like to encourage you to reach out. You can call our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm and F 11am-5pm ET. You can also chat with us online M-Th 9am -9pm and F 9am-5pm ET. If you feel as though you are in crisis please do not hesitate to text “NEDA” to 741-741. Stay strong and take care!,,,,,,,,
376,milou,05/07/2020,"Indifference, apathy, how do I find motivation?","Hey everyone, I'm posting for the first time here, after a few years of peeking around forums/blogs like this one. I'm not a native speaker, so please forgive me any slips in advance, and sorry for the length...I'm 27 yo and have been suffering from bulimia for 8 1/2 years now, going through various degrees of severity. Since the onset of the illness I've received, almost continuously, psychotherapy (psychodynamic talk therapy) and have been recently put on meds too. Because a series of losses the last two years have been quite harsh and I've not been able anymore to perceive my problem as something I definitely had to get rid of. Eventually it became my security blanket, my ""anxiolytic medication"", my coping strategy for any and every moment of stress, angst or loss of hope. I ended up accepting it, whereas before I had been able to see it (and hate it) as the cruel, destructive demon inside myself, that I had, HAD to defeat, in order to preserve everything that gave meaning to my life. In order to ""get myself back"". But the things and the people I used to get that very meaning from, the things and the people that made me feel necessary and good at something in this world, are gone now and now I just can't find that meaning inside me alone. I only identify with this illness and with my failed attempts to become the person who, after so many years, got over it.I don't care about anything really, about myself, about recovery, about my future. I'm indifferent towards my life, I don't see the point of making those incredibly intense efforts I would have to make in order to reject once for all the bulimia mentality and all my bulimic behaviors. The very idea of my future utterly scares me like a blank space I won't ever be able to fill with interesting and rich experiences or with loving people. I feel like I only have my current present, dominated by bulimia, frustration and a complete lack of motivation towards being anything else but a self-complaining, quite inert individual. I feel very guilty towards my friends, my family and my therapist for not taking part to their interest for me and for my recovery. I'm still not giving in completely, of course, but I'm doing as little effort as possible to keep the bulimia at bay. I can feel some parts of me ""rationally wanting"" my recovery and a different life, believing it's possible, and bright, and much better than I can even imagine. But I don't deeply ""feel"" these beliefs. I can't put them at the center of a daily strategy to motivate me to act differently, think differently and work towards recovery. I know I should, but I don't really feel I want to, not anymore, not right now. I only know what I ""should"" do, but I can't find a single reason in the world to actually go and do it. It feels like I take comfort in failing and not stand back up and, as said, I feel the guilt of it. I know this all sounds harsh, but I'm trying to give you the authentic picture. Hence my question: how did you find what motivates you strongly enough to really take a stand against your illness and strive for a more peaceful, satisfying life? What makes you go on, everyday, when your darkest feelings fill up your mind and the only thing in the world you would like to do is plunging in more disordered behaviors as the only way to make it through another day? How do you overcome with our sense of guilt when you find yourself indulging in your ED and/or in hopelessness and self-contempt?Any (respectful) suggestions or comments would be very welcome. Thank you so much. And please let us all remember that after all we can be loved, even by ourself.",_admin_moderator,"Thu,05/07/2020-3:08pm",Dear Milo,Welcome to the forums! We hope that you find the support here that you are looking for. You have mentioned some concerning feelings and would like to encourage you to reach out. If you feel that you are in crisis please text “NEDA” to 741-741. You can all our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. Additionally you can chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. Take Care and Stay Strong!,,,,,,,,
377,panayioliv,05/04/2020,"kinda general, but i feel alone","hi. this is my first time on the forum, and i just need a bit of reassurance i guess. ever since quarantine started, my restrictive habits have been getting worse. yesterday i learned i've lost a significant amount of weight in two weeks, yet i don't see any difference, which led to me staring at myself and measuring myself for hours in front of my mirror yesterday. it's a constant cycle of thinking i've seen progress for a few hours, to then thinking i look disgusting and need to be back in control.
also, i just got off the phone with my boyfriend. apparently i've become really distant, even though i don't mean to. he also said that every time i try to make myself better it always ends in self destructive behavior, as if i don't want help. there are times where my mind tells me i don't need help, that i'm perfectly fine. but as i reflect on it it's obviously not true. i just can't get professional help, due to my parents not understanding what i'm going through.
whoever read this thanks,,  i could really use some support so i don't feel as alone as i do right now :/",_admin_moderator,"Mon,05/04/2020-1:30am",Edited your post,"Hi panayioliv – welcome to the forums. We hope they can be of help to you. We edited your post to remove specific numbers, which are not allowed on the forums. You can review this in our community guidelines found here. Thank you for understanding and please continue to post!",,,,,,,,
378,Readinggirl ,04/30/2020,:(,"Life, hurting. Feel like crying.",_admin_moderator,"Mon,05/04/2020-1:43am",Readinggirl,"Dear Readinggirl – we are sorry you’re experiencing these difficult feelings and we are concerned about your well-being. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. We encourage you to reach out and please take care – you are not alone.",,,,,,,,
379,alwaysthinking,05/03/2020,Can't do this anymore,"It's too much.  I've been trying.  I really have, and it's just too much.  I can't keep up with staying on any regular meal plan, at all.  It's too much to ask, right now.  Nothing got ""solved"" at the inpatient unit, because they weren't geared towards eating disorders.  Ever since I've been home, it just gets harder each day to eat ""properly"" and not to engage in other e.d. behaviors.  I have zero motivation anymore.  I WANT to have motivation, and I just can't do it.  There's too much constantly overwhelming me, 24/7, 365 days a year, for my entire blasted life.  I'm 44, but I feel like I've lived for 90 + years, due to all the responsibilities I've had since I was 4.  Taking care of my parents and myself and my grama and everyone at school and now, in just a two year time, learning of years of abuse, I feel like I am more than 100, by now.  It just is too much to handle.  I can't do it.  Especially not eating, when it's way more than I am comfortable with consuming yet.  I feel like I'll never get better, in this system.  I'm so tired of all of it.",_admin_moderator,"Mon,05/04/2020-1:41am",alwaysthinking,"Dear alwaysthinking – we are sorry you’re experiencing these difficult feelings and we are concerned about your well-being. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. We encourage you to reach out and please take care – you are not alone.",,,,,,,,
380,MrFahrenheit46,05/03/2020,Trying to recover but it's really really hard,"Hi I'm new here. What I have is mainly bulimia and orthorexia  but I've had anorexia in the past. It started last summer when I went to a sleepaway camp out of state. There was way less adult supervision than what I'm used to (at home it's considered suspicious of me to lock the bathroom door). My mom packed a ton of snack food because I have sensory issues that makes me really picky and she wanted to make sure I'd always have something ""safe"" to eat. But after a few days I started going nuts and bingeing and eventually taught myself to purge. I purged every time we had a gathering (so like every day) because I could shut myself in the disabled bathroom and nobody would miss me. I eventually threw out the snacks and started restricting and overexercising like crazy. The counselor in charge of my hall told me to be careful a few times (I was running laps in the hot sun) and some of the kids I hung out with asked if I was sure I wasn't hungry. But other than that nobody noticed anything was going on. There was a twisted sense of pride because I was getting away with so many things I never wouldve been able to do at home. I managed to get back into relatively normal eating habits by the time I went home again.This winter I got into the keto diet and it really helped. I was able to avoid the high carb foods and didn't get a single urge to b/p or restrict. But now because of the pandemic it's harder to buy keto friendly food. I'm getting the urge to purge even when I eat keto approved stuff. Somehow I havent got caught purging yet but Im stressed out all the time and its taking over again. Christ I had a panic attack over eating crackers. I might be going crazySorry for the wall of text I just had to tell someone.",_admin_moderator,"Mon,05/04/2020-1:35am",MrFahreinheit46,"Hi MrFahrenheit46 – welcome to the forums. We hope they can be of help to you. We edited your post to remove mentions of specific food items and behaviors, which are not allowed on the forums. You can review this in our community guidelines found here. And please don’t hesitate to contact the NEDA helpline at 800.931.2237 M-TH 11am-9pm ET and F 11am-5pm ET or chat with us online M-TH 9am-9pm ET and F 9am-5pm ET for help finding support and resources.Thank you for understanding and please continue to post.",,,,,,,,
381,AndiTutti,05/01/2020,I hate this ,"I just got off a virtual call with my nutritionist and I cried. She is absolutely wonderful and she was trying to help me move my recovery forward, but I just didn't know how to tell her that I've given up on recovery. I don't want it anymore. I can't seem to talk about anything ED related without dissolving into tears and I hate talking about it. I wish everyone would just let me live my life the way I want to and leave me alone. I've also still been tracking my calories (for over a month now) and don't know how to admit that to anyone. I think part of it is that I'll have to give it up and actually try to recover and I don't want that. I'm angry that there are such kindhearted people like my therapist trying to help me because I don't want help and I then feel like I'm disappointing them. I'm just so angry with life right now. I hate my kitchen, I hate food, and I'm done.",_admin_moderator,"Sat,05/02/2020-3:36pm",Dear AndiTutti,We are sorry to hear you are struggling right now and want to encourage you to reach out. Please feel free to call our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. You can also chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. If you are in crisis please do not hesitate to text “NEDA” to 741-741. Stay Strong and Take Care!,,,,,,,,
382,pauline96,04/30/2020,Stuck with guilt and calorie counting,"Hello. I’m new here but I’m struggling with it for so long that I just felt like sharing and hopefully hearing some advice from anybody who already overcame this kind of struggles.
I was never sure if I can even call myself anorexic. I never starved myself to the extent of fasting or anything like that... but I had a set calorie limit. Literally the lowest possible for me if I were lying down and doing nothing. I eventually went below that. And it stayed like that for 3 years. Eventually losing weight but still not feeling thin enough. For now I’m still underweight, everybody around me wishing I'd gain some weight...
But I always just felt bad when I ate anything over that magic calorie limit. Even if I’d walk a bunch that day, it was always the same set amount.
At times when I didn’t exercise, I looked horrible. I had no energy, my symptoms worsened but I still didn’t feel like eating more. I spent one year in Japan with all those restrictions and I lost so many opportunities to try amazing food there just because I was scared. I was scared to eat anything more even though I was walking on daily basis. And I couldn’t stop counting calories.
My body was starving though. Extreme hunger would kick in from time to time and I couldn’t control it at all. It kept on happening once in a few weeks, reminding me that I’m not eating enough.
In hopes of starting to eat more, I started to exercise and take vitamins. But I didn’t really start eating more. I’d exercise every single day. I’d never skip those and I eventually started feeling guilty if I didn’t exercise enough.
There were even weeks when I’d increase calories a little. I promised doctors to eat more... but then I just stop out of fear that I will gain weight. I wish I could stop counting but first of all... I wish I knew how much I can eat. Right now I’m obviously forced to stay at home more but before I’d walk a lot, I'd exercise… and yet, I still don’t feel allowed to eat more than that magic calorie limit that kept on being the rule every single day for 3 years. I don’t know how to overcome that, I really don’t trust myself that I can eat more. And if I can… how do I know how much more food can I have? Extreme hunger made me completely confused and every single time after it disappears, I'm back to feeling like ""the less I eat, the better."" I'm so stuck...",_admin_moderator,"Thu,04/30/2020-2:30pm",Dear pauline96,"Welcome to the forums! We hope you find this to be a supportive place. We are writing to let you know that we had to edit your post of content that is not permitted on the boards including specific ED behaviors and numbers. If you have any questions you can always review the community guidelines https://www.nationaleatingdisorders.org/forums/community-guidelines.Additionally we wanted to provide some resources for you:
  You also described some past symptoms in your post that are concerning. If you are experiencing any of them currently or do in the future we urge you to seek medical attention. If you need assistance locating a professional in your area please call our helpline and they can assist you.Again, welcome to the forums, we hope you continue to post. Stay Strong and Take Care!",,,,,,,,
383,Dressagequeen,04/28/2020,I’m pretty sure they use Atypical anorexia as a form of torture in hell.,"My eating disorder started when I was 15 after a sexual trauma as a means to control something that was happening to me. I struggled with anorexia in its typical form until 5 years ago. I’m a professional horse trainer, and I like working with special needs horses. One of my more explosive horses had a moment, and bronced for 2 minutes straight before I could get him to stop. Unfortunately the act of staying on pulled every muscle in my body and I couldn’t leave my bed or move for three days (i legit had to use a wheely chair to go to the bathroom) and then I had to be in intensive PT for six months. So after over a decade of forcing my body to acclimate to the metabolism of a sea turtle in an athletes body when I wasn’t moving as much as usual, I put on weight fast. Once I was able to start working out again I panicked hard and cut down calories while working out excessively and kept gaining more weight. I Only recently started seeing a new nutritionist who specializes with ED who told me I had atypical anorexia which I had never knew was a thing. And it is a cruel twisted joke. The less I eat the more I gain weight. I was stressed out one day last fall and did not eat much and I gained weight that day. So now I am trying to force myself to eat- we set a goal, but after so many years of starving myself I have no appetite.  It’s like in the Pirates of the Caribbean movie where the food  turns to ash in his mouth. Does anyone out there have any tricks of how to get yourself to eat? Its so frustrating I just feel super lost.... sorry to be a bummer :(",_admin_moderator,"Wed,04/29/2020-6:23pm","Hi Dressagequeen, We edited","Hi Dressagequeen, We edited your post to remove mentions of specific numbers in reference to weight or calories, because it can be triggering to other users and violates our community guidelines. You can review the guidelines here. Stay safe and keep posting!",,,,,,,,
384,dont.call.me.jess,04/25/2020,am i ok? ,"I've spent years trying to ""fix myself"" and ""heal myself"" with the thought that once I stopped my bulimic behaviors, I no longer had an eating disorder. False. I stopped all of the purging and fasting and binging almost 10 years ago and only just recently am I realizing that I'm not recovered at all. My thoughts became distorted from the very beginning (if they weren't already) and now I'm realizing what problems they have caused. My ideas and thoughts regarding confidence and body image and food and health & well being and literally everything about myself are so far from where they should be. I need professional help for that, that's for sure. I don't dare tell anyone this and in fact, the only person that knows about anything of this is my ex. It's nice to know that I'm not alone and people really do understand and get it. I like that I have a place to talk about it and get help and not feel anymore shame and embarrassment and guilt than I already do. I've been through some real garbage, ""how did I make it out alive"" situations in my short time on earth and the only thing that has been my constant is my faith. I've never had suicidal thoughts or ideations because I just have this belief that God has a greater plan. I know that I need help and I want to get help and start recovering from this but what do I do and where do I begin and how many people do I really need to tell about this? It's entering the unknown and not knowing what to expect or what's next. I really need a support system and some sort of professional help and my guilt and shame keep me from telling anyone in my family or friend circle. Help, am I going to be ok? What do I do?",_admin_moderator,"Mon,04/27/2020-12:07am",NEDA Helpline,"Hi dont.call.me.jess – welcome to the forums. You can contact the NEDA Helpline for help finding support and resources. The helpline phone line can be reached at 1-800-931-2237 (Monday-Thursday 11:00am-9:00pm, Friday 11:00am-5:00pm EST). Helpline chat hours are Monday-Thursday from 9AM to 9PM ET and Friday 9AM to 5PM ET. Please take care and don’t hesitate to reach out!",,,,,,,,
385,Tryingtoheal,04/28/2020,Discharged before beginning ,insurance was the issue.  Makes me suicidal and hopeless.,_admin_moderator,"Wed,04/29/2020-4:11pm","Dear Tryingtoheal, We are","Dear Tryingtoheal, We are concerned about your safety. If you are in crisis, please call 911, go to the nearest emergency room or text ""NEDA"" to 741-741. Please stay safe!  ",,,,,,,,
386,alwaysthinking,04/27/2020,Already??,"I really did not want to go ""downhill"" this soon, after inpatient, and when you think about it, this is exactly why it's suggested that you do a proper step-down, afterwards.  Except in my case, it's not an option.  I go from inpatient to one hour a week, once a week, with my absolutely wonderful e.d. therapist.  But it's like telling someone that they have to start at the bottom of Mount Everest and jump to the very top in one giant leap. It's not enough. And my therapist knows this and that's why she keeps trying to find me someone who can see me more often. But it's just not available. No one takes my insurance. And no PHP program does either And no residential does either. And so I just keep plummeting to the same blasted mind frame, and I keep feeling like my world is going to go completely to pieces around me. Granted, I have not given into any behaviors since I got out. But I sure did get close today. And when I looked at the Warnings on the label of a new Med that I have to start, it said that diarrhea is a possibility, for up to three months after stopping it.  I only take it for 10 days. But I remember the last time I was on it, and it definitely causes diarrhea for a long time. And that good old eating disorder voice is thrilled to pieces with it. Because I have felt so uncomfortable in my body today. Anytime I ate, I felt like I was bloated and I just wanted to exercise to the extremes to get rid of it. And I just feel like I am back where I started. I'm so frustrated. And I'm so tired of this. And yet it's not really surprising, because I really did not go to an inpatient for eating disorders. I went to a psych Hospital that simply monitored my eating.  That's not what I signed up for and that's not what I thought I was going into. They did not help me in the slightest. But I intend to keep fighting. I have my own PHP set up to do on my own tomorrow. If nothing's available for me, then I do it myself. With Jehovah's help as always. So, I'm just trying to get through the night and hope that tomorrow is a better day. But really, already?",_admin_moderator,"Tue,04/28/2020-3:16pm",Dear alwaysthinking,We are sorry to hear you are struggling and wanted to share some resources. In addition to the online groups mentioned by iwanttolive you can always call our NEDA Helpline and our trained volunteers can help you seek out other resources for support in your area. You can call us at 800.931.2237 M-TH 11am-9pm ET and F 11am-5pm ET. You can also chat with us online M-TH 9am-9pm and F 9am-5pm ET. If you feel like you are in crisis please text “NEDA” to 741-741. Stay strong and take care!,,,,,,,,
387,Tryingtoheal,04/27/2020,I purged,twice and saw some traces of blood.  I go to treatment tomorrow at 10.,_admin_moderator,"Mon,04/27/2020-8:47pm",Tryingtoheal,"Hi Tryingtoheal - traces of blood in your vomit is a very concerning symptom. The following are just some of the signs of a serious problem that demands immediate medical attention: •accidentally or deliberately caused themselves a physical injury •become suicidal •confused thinking and is not making any sense •delusions (false beliefs) or hallucinations (experiencing things that aren’t there) •disoriented; doesn’t know what day it is, where they are or who they are •vomiting several times a day or has uncontrollable vomiting or diarrhea •experiencing dizziness or fainting spells •too weak to walk or collapses •painful muscle spasms •complaining of chest pain or having trouble breathing •blood in their bowel movements, urine or vomit •a body mass index (BMI) of less than 16 •an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute) •cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees Fahrenheit. If you experience any of the above, we highly recommend that you seek medical attention as soon as possible. Another option is 911. Seek medical help soon on an outpatient basis if you: •have significant heartburn and/or a burning sensation after eating •have other gastrointestinal concerns •have high blood pressure •struggle with significant joint or muscle pain •have difficulty sleeping (falling and/or remaining asleep) •struggle with fatigue, sudden weight gain, and/or hair loss •have frequent urination or unquenchable thirst •have gained and lost significant weight repeatedly •have gained significant weight in a short period of time •struggle with chronic diarrhea or constipation. Please take care and don’t hesitate to seek immediate medical attention if you feel your situation cannot wait until tomorrow.",,,,,,,,
388,Tryingtoheal,04/26/2020,I don't know ,how much more of this i can take.  My eating disorder voice is screaming at me for the little I did eat.  I need to eat even less.  I want to scream and crawl out of my skin.  I don't want to be me.,_admin_moderator,"Mon,04/27/2020-12:11am",Resources,"Dear Tryingtoheal – you mentioned some very concerning feelings, and we want to make sure you know there are resources available if you need support: You are not alone. You can also call our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET or chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. Please don’t hesitate to seek help, and take care.",,,,,,,,
389,2Healthy4me,04/23/2020,Corona is Inducing a Loss of Self Discipline and .......(A ReallyLong Vent),"followed by a few days of refusing food and fluid intake? Lately after I have even a small meal, my stomach has been distending out w/in minutes of having just eaten a simple meal.
Then I became so flustered that I wanted to see what happened if I had a full fledged food binge on all the foods I rarely allow my body to experience. I usually am a Control Freak over my body.
I even end up experiencing weekly vacations from Disciplined Eating and find myself on a loose supporting futon and shoving food into my orifice. I make a game out of my binge too.
Then I feel ashamed of having just made a muck of my totally disciplined body. Then I resort to using ED behaviors.
Then feel bad when my country is Now enforcing the rule that mouth must be covered if planning to exercise outdoors, if we must. Well I must, or my body is soon going to become out of control and my worst enemy.
I am experiencing bad cramps even b4 Im done binging. I still dont stop. I usually don't stop until something real walks in the front door, like my housemate.....Ughhhhh?
I recently went cold turkey off of my female hormones at my OB-Gyn's request. Not sure why but I'm supposed to drop a bunch of weight after going off The Pill.
I'm still waiting for that miracle to occur. In the mean time I'm sabotaging my body with this out of control binging.
I do believe that the binging is related to being on a mandatory vacation from my 2 careers. No more eating within a controlled break and meal time. All the time in the whirled to open up and begin sabotaging my body.
Why am I doing this. I need to stay within my size range as I am also a size model for my company. I'm totally going to lose my job as a fit model whenever I need to weigh in and have measurements taken for my next fitting.
I'm feeling like my body is splitting in 2 totally different directions. The direction of total control and career stability, and the other direction of being totally out of control over my body which feels like is rapidly gaining pounds and curves in places I never had problems with before.
What should I do. I have asthma and it's too challenging to take a walk outside w/ a mask covering my face.......
I just wanna go sleep until this entire PANDEMIC curse ends. I'm at my witts end, really hate feeling cornered, slowed down, and turned into a caged in hamster.
I feel like I'm ultimately becoming too reliant on snacks, in lieu of discipline and exercise, like before
Ughhhhhhh.",_admin_moderator,"Fri,04/24/2020-2:35pm",Dear iFast2eat,"We are writing to inform you that we have had to edit your post of sensitive content and potentially triggering material. Please be mindful when posting on the boards. If you have any questions you can always reach out or visit our community guidelines https://www.nationaleatingdisorders.org/forums/community-guidelines . Additionally, you have brought up some concerning behaviors and symptoms and we would like to encourage you to contact our NEDA Helpline for support and resources. You can call at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. You can also chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. If you feel that you are in crisis please text “NEDA” to 741-741. Please take care and continue posting!",,,,,,,,
390,Readinggirl ,04/22/2020,:(,"Want to cry, hate this feeling, myself and life:(",_admin_moderator,"Thu,04/23/2020-2:31pm",Dear Readinggirl,"We are sorry to hear you are feeling so down. We hope you have someone to talk to but in any case, would like to share some resources for you that provide additional support. You can always reach out to our NEDA Helpline. We have trained volunteers ready to assist you, providing support and resources. You can call 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. Additionally, you can chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. If you feel that you are in crisis, please text “NEDA” to 741-741. Please do not hesitate to reach out! Take care!",,,,,,,,
391,Tryingtoheal,04/16/2020,Dancinggirl,how are you doing?  Thinking of you.,_admin_moderator,"Tue,04/21/2020-2:36pm",Dear Tryingtoheal,"You have brought up some concerning feelings and we at NEDA want you to know you can reach out for support. Provided below are a list of options with trained staff to assist you:
    Please take care and don’t hesitate to reach out!",,,,,,,,
392,RINGO,04/20/2020,anorexic turned bulimic; possible bpd,"howdy folksim 19. i have had anorexia (diagnosed) for about 5 years, but in late 2019 it turned into bulimia. now, i have not seen a therapist in a year so the bulimia is admittedly self-diagnosed... but i binge and purge so i feel like it's safei dont think i'll ever recover. i recover for about 2 months on average and then spiral... it's a cycle. anyway... i throw up, yes, because i want to lose weight but also as a means to punish myself i think i have bpd too. though quiet bpd, you know? because i keep things bottled inside for the most part. i dont share much anymore (used to be an oversharer and that was a HUGE mistake) and the last thing i want to do is upset my partner so y'know, no point in sharing. im very lonely in my struggle. but i suspect that i could have bpd because i fear abandonment despite mounting evidence that my bf loves me (something as simple as a tone change from him makes me cry - however, again, i dont say anything bc it's not healthy for the relationship) and little things make me want to harm myself. i feel so dramatic. also, im very impulsive and a bit self-destructive. i dont WANT a bpd diagnosis because of the stigma attached but i cant help relating to it :/theres more history to my condition but i want to know whether i have bpd and to whom i can confide in regarding my bulimia (my bf knows just the gist; my family is completely unaware save for my mother who can be supportive or not depending on her mood).",_admin_moderator,"Mon,04/20/2020-2:41pm","Hi RINGO, We are concerned","Hi RINGO, We are concerned about your safety and would like to pass on some resources for you to contact. If you are having suicidal thoughts, please text ""NEDA"" to 741-741 or call 1-800-273-8255. Please stay safe!",,,,,,,,
393,WeebleSF,04/17/2020,Medically Induced Anorexia and Severe Fear of Food,"At 37, the confluence of two auto-immune disorders resulted in a year of medically-induced anorexia. I dropped significant weight over several months and landed in the ER.
I'm now managing my conditions but have an abject fear of food. One of my conditions, eosinophilic esophagitis (EoE), is a relatively new disease and one that indicates severe allergies to food. However, there are no tests that are accurate to identify what you're allergic to and instead you have to take the long arduous journey down an elimination diet.
So, eating disorder meet elimination diet meet abject fear of food that can cause some serious side effects.For the last year EVERYTHING I ate made me sick. It got to the point where even drinking water made me so nauseas. Now, in quarantine, I have a completely controlled environment and control 	what I eat. The issue with this is that I'm truly afraid of food. Now, don't think I'm crazy because logically I know this is nuts, but my body doesn't seem to think so.
How do I desensitize myself to food(s)? I'm still malnourished and am trying to add in new foods for more variety.
I need to eat more. A full stomach makes me feel uncomfortable.  Best suggestions for adding density to meals?
I'm eventually going to need to work on the social aspect of this disease once I'm out of quarantine. How do I even begin approaching food prepared by others?
Lastly, one of the medications I'm on to increase my appetite (I have none) and mitigate the nausea has a nice little side effect - mania. On top of all the nutritional issues I'm having, I run and deal with akathisia.",_admin_moderator,"Fri,04/17/2020-4:21pm",Dear WeebleSF,"We are writing to inform you that we have had to edit your post of triggering content and material that is not permitted on the forums. Additionally, we would like to remind you that medical advice of any kind is not permitted on the forums. You can review the community guidelines here https://www.nationaleatingdisorders.org/forums/community-guidelines   If you have any questions or concerns you can always reach out to our NEDA helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET or chat with us online M-Th 9am-9pm ET and F 9am-5pm ET.",,,,,,,,
394,Tryingtoheal,04/17/2020,Terrified,I really want help but I'm terrified. I told my husband I wouldn't go to the hospital for an extended stay any time soon.  I'm a failure.  I'm worthless.,_admin_moderator,"Sun,04/19/2020-11:46pm",Tryingtoheal,"Dear Tryingtoheal – you mentioned some worrying feelings, and we want to make sure you know there are resources available if you need support:  You are not alone. Please don’t hesitate to seek help, and take care.",,,,,,,,
395,justagirl,04/19/2020,spiralling,All I can think about it making myself sick ... don’t know what to do.,_admin_moderator,"Sun,04/19/2020-11:45pm",justagirl,"Hi justagirl - we are sorry to hear you are struggling right now and are concerned. We wanted to post some additional resources for you: 
Please do not hesitate to contact any of the resources listed above. We hope you reach out for support – you are not alone. Please take care.",,,,,,,,
