,0,1,2,3,4,5,6,7,8,9,10,11
129,Tryingtoheal,06/12/2020,Blue44,Any news on treatment?,_admin_moderator,"Mon,06/15/2020-2:30am",Blue44,"Dear Blue44, we are sorry you’re experiencing these difficult feelings and we are concerned about your well-being. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. Please take care – you are not alone.",,,,
130,London1621,06/11/2020,Keep things to myself ,Want to keep how I'm feeling to myself. Don't want to tell my parents or sister. This is why I hate myself sometimes.,_admin_moderator,"Mon,06/15/2020-2:22am",London1621,"Dear London1621, we are sorry you’re feeling alone and we are concerned about your well-being. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. We encourage you to reach out and please take care – you are not alone.",,,,
131,bunnyteaparty,06/10/2020,Doubts,"I've technically been recovering for about a year now, and I've started looking back at before going into recovery and seeking recovery. I keep feeling guilty and wrong for the fact that I sought out treatment myself rather than someone making me, and that it was for myself, when everyone at my old treatment center seemed to have been forced or going in for non-selfish reasons. I sought recovery because I discovered more about what eating dsorders were and got tired of suffering. It makes me feel like I wasn't sick enough, despite the fact that I was diagnosed with anorexia and food and weight really did take over my life for years. It makes me feel like I was just going through disordered eating and was being overdramatic. I felt so motivated in the beginning of my recovery, and while yes much of that motivation did go down after realizing how difficult recovery was overtime, it just makes me feel so guilty that right at the beginning, I did try to eat the meals they put in front of me without much pushback, while I felt scared, I also felt glad to eat. I know that's technically a good thing, but it just doesn't feel like the ""right"" thing a person with an eating disorder would do. Now I'm just in this weird ""partial recovery"" stage where I'm eating somewhat regularly, but I'm still scare to eat certain foods and still keep certain impulses. I just want to relapse, I feel so guilty anytime I give in to my hunger and eat, but with my hunger cues being back for so long at this point it can be difficult not to. Right now I feel so hungry, but I'm scared to eat because I know if I did eat I'd be failing. I just wish I could go back in time and tell myself to never go into recovery, to keep going to see how long somebody notices, or until it's too late to recover. Funny how when I was in the treatment center, I remember saying that I was scared of relasping in the future, now I'm scare of never relasping. Does anyone else have any similar doubts and feelings? I just don't know what to do, a part of me still wants recovery, but it feels so wrong.",_admin_moderator,"Wed,06/10/2020-7:29pm","Dear bunnyteaparty, You have","Dear bunnyteaparty, You have brought up some concerning feelings and we wanted to post some available resources to you if you need support.·      If you feel you are in crisis please text “NEDA” to 741-741.··      National Suicide Prevention Lifeline: 800.237.8255··      NEDA Confidential Helpline: 800.931.2237 (M-TH 11am-9pm ET, F 11am-5pm ET)·  ·  NEDA Online Chat: https://chatserver.comm100.com/ChatWindow.aspx?siteId=144464&planId=467Please don’t hesitate to reach out and seek help. Stay strong and take care!",,,,
132,Blue44,06/10/2020,Psychiatrist appointment today ,"I’m so frustrated by my psychiatrist appointment today. She told me that I needed to decide to be happy. I wish it were that easy. I have major depression and bad thoughts (I won’t be specific on my thoughts). She doesn’t take me serious about my thoughts.
Thanks for listening to me vent",_admin_moderator,"Thu,06/11/2020-2:46pm",Dear Blue44,We at NEDA are concerned and want to encourage you to reach out for support should you need it. If you are in crisis please do not hesitate to text “NEDA” to  741-741. You can also call our confidential NEDA Helpline at 800.931.2237 for additional resources M-Th 11am-9pm ET and F 11am-5pm ET or chat with us online M-Th 9am-9pm ET and F 9am-5pm ET.  Stay well and take care!,,,,
133,Tryingtoheal,06/06/2020,Blue44,you seriously need to get help for being suicidal.   Do what you need to stay safe.,_admin_moderator,"Sat,06/06/2020-3:06pm",Resources to Help,"Hi Blue44! We commented this on a previous post of yours, but in case you didn’t see it, we have some resources that we really recommend that you reach out to at this time. Again, we are sorry that you are feeling this way, and want you to be safe. Please reach out to the Crisis Text Line by texting “NEDA” to 741-741, call the National Suicide Prevention Lifeline at 1-800-273-TALK (8255), or go to: http://www.suicidepreventionlifeline.org. Hopefully these will help you find the support you deserve. We wish you the best.",,,,
134,iwanttolive,06/05/2020,Blue44,Hi.  I saw that you said that you weren't doing very well.  How are you tonight and can you say what is going on?  I think you said your husband doesn't like his job and you can't work if I remember correctly.  Does he act angry after he works?  How can we best support you?Thank you for your kindness to me and your support.  Take care.,_admin_moderator,"Sat,06/06/2020-2:41pm",Support,"Hi Blue44, we are sorry to hear that you’ve been struggling lately! We’re glad that you reached out to the forums, but are concerned for your safety and I want you to be safe. Please text ""NEDA"" to 741741 to be connected with a trained volunteer at Crisis Text Line or call the National Suicide Prevention Lifeline at 1-800-273-TALK (8255). We wish you the best!",,,,
135,Kilee15,06/05/2020,I've started falling into old habits,I didn’t eat too much today. Plus a treat. I really didn't want to eat the food but I was afraid my dad would get angry with me if I didn't eat it. The treat was pretty good tho.,_admin_moderator,"Fri,06/05/2020-2:35pm",Dear Kilee15,We have had to edit you post of specific foods that were listed as it is not permitted on the forums. You can review our community guidelines here : https://www.nationaleatingdisorders.org/forums/community-guidelines  Take care!,,,,
136,Blue44,06/04/2020,Very upset. ,I’m not doing well. I’m very upset with my life right now. I hate living. I don’t want to eat.,_admin_moderator,"Thu,06/04/2020-2:33pm",Dear Blue44,You have brought up some concerning feelings and we want to encourage you to reach out for support. If you are in crisis please do not hesitate to text “NEDA” to 741-741. You can also call our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET or chat with us online 9am-9pm M-Th ET and F 9am-5pm. Take care!,,,,
137,hermione3,05/29/2020,Feeling like a failure ,I am not even on my full usual meal plan as I am not ready I am supposed to add something though but it has been hard and I feel guilty when I do well. I am anxious about work next week I am working with all different kids I list my whole class. My kids moved up to preschool others moved out of state I am just sad it won’t be the same. I am not working with my coteacher and I feel lost and sad and I can’t handle it they have tough kids in that class I am tired I just can’t handle much right now. Trauma stuff is hitting me and starting with a new therapist has been hard sometimes I miss my old one even if I feel I made the right decision. I saw her for 12 years it’s just hard. My parents do nice things but when I talk they don’t listen...like they offer zero emotional support and I struggle seeing people who are close with their siblings I feel such a loss because my brother abused me horribly but it’s a loss... I feel so alone and sad and broken also like my friend just published a kids book most of my friends have better jobs don’t need as much financial support from my parents. Still not over my eating disorder and trauma...I am just a failure,_admin_moderator,"Sun,05/31/2020-11:15pm",hermione3,"Dear hermione3 – we are sorry you’re experiencing these difficult feelings and we are concerned about your well-being. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. We encourage you to reach out and please take care – you are not alone.",,,,
138,Floral_linen,05/28/2020,"I'm pretty sure I'm relapsing, I need help please.","Ive been going through some stress situations at home and for a few weeks I had random thoughts about not eating. Like in those instances, suddenly it was normal to think, ""No, I can't eat that, too many calories."" And then I'd stop and think, ""Wait, what?? I recovered years ago. Why did I just think that??!""Fast forward a week and I had an explosive fight at home where I went to bed without dinner. They told me to eat and I insisted I just want to go to bed. I was too upset and angry and lost to care about food. I just wanted to sleep and wake up and it be over. They kept telling me to eat, I kept saying no, until ultimately I just went to sleep. It's almost like that triggered something in me because I started fasting. Not out of want to fast, but I'm afraid to have solids. Suddenly I just didn't have interest in food. Then I had fear of it. I'm so afraid now and I don't know why! I don't think I'm fat, I'm fine with my body, but I can't lie that seeing my body get smaller these past 9 days feels good and motivates me even though I know it's water weight at this point, and the more days go by the stronger I feel. I feel so guilty saying that.Anyway, I need to figure out how to break this fast without getting badly constipated like I did in the past. Can anyone recommend what foods I should start to eat slowly, or how much I should eat when I do start? When I first recovered years ago from a 11yr go with anorexia I had absolute agonising pains because I started to eat again way too fast. I don't want that again I'm so scared.I don't even know when or if I can bring myself to start eating again, but it will make it easier, more potential and less scary if I at least know how to start.Thanks for any advice you can give!
Floral_linen",_admin_moderator,"Sat,05/30/2020-2:30pm",Support,"Hi Floral_linen! We are sorry to hear that you’ve been struggling at home and with your recovery! It sounds like this must be a scary situation for you, and we are here for support in any way we can. If it is an option for you, something we think may be helpful to you is reaching out to an ED professional, such as a dietician/nutritionist, who may be able to give you more personal, specific recommendations. The NEDA Helpline may also be a great place to look into these or other support options or resources. You can call them at 800.931.2237 or chat with them online (http://www.nationaleatingdisorders.org/helplinechat) M-TH 9-9 EST and F 9-5 EST. We hope you find the support you are looking for, and wish you the best on your journey to recovery.",,,,
139,vedawms,05/25/2020,Pancreatitis-induced anorexia and inability to STOP gaining weight after surgery,"Hello,This is my first post, so please bear with me. I am female, 47 years old. I became anorexic at age 14, and continued not eating until about 3 years ago, when weight started flying off of me. As it turns out, I had developed pancreatitis, and it was more effective at causing me to lose weight than anything I could do to myself voluntarily.After diagnosis, I put a lot of effort into putting weight back on in order to qualify for surgery. I made it to X pounds by consuming about X calories per day. I nevertheless had zero muscle tone and had bedsores from my office chair.Now, after surgery I eat X calories per day and can't keep the weight from piling on. I have put on X pounds, and now weigh X pounds. It keeps climbing!! I am not diabetic and I am taking probiotics to curb any SIBO. I also take supplements to curb cravings. I eat a very well balanced diet and I walk a brisk pace each night. I am RAVENOUS.I just don't understand why my weight keeps going up instead of down and why I am so hungry. My digestive enzymes don't seem to impact my weight at all, plus or minus. I've been told that I am exiting starvation mode, but I don't know what to do with that information. I do have a nutritionist, but she does not know about my eating disorder. Can anyone help me figure out why my weight is going up instead of down? It's really freaking me out.Thank you.",_admin_moderator,"Tue,05/26/2020-2:39pm",Dear vedawms,"We are writing to let you know that we have had to edit your post of content that is not permissible on the forums and may be triggering to other members. Please remember to not discuss numbers (weight, calories, bmi, etc) or specific foods and supplements/ medications. Discussion/ how-to/ tips on weight loss are also not permissible. You can review our community guidelines here https://www.nationaleatingdisorders.org/forums/community-guidelines or you can reach out to our confidential NEDA Helpline at 800.931.2237. Take care!",,,,
140,yoyoyo123,05/13/2020,"Am i being dramatic, please help","HI, I dont know how to start this but I just need help, advice, anything, please. Im worried I could have a eating disorder but I really dont know. I grew up in a home with parents who dont understand struggles like depression or ED or anxiety, none of it, I have never been to a therapist or doctor, and I am to scared to talk to them about it, i have extreme anxiety around people and lots of depression symptoms but i do not want to self diagnose. I dont know what to do. I used to be a healthy weight but this past year I have been eating less and less, 2020 has been the worst so far, sometimes at friends houses i go the whole weekend from Friday morning to Sunday night without eating, i hate eating in front of people. When i am home, i eat as little as possible because whenever i eat anything i feel extremely guilty afterwords and hate my body so much. Im 5'1 and my weight fluctuates depending on what i ate. whenever i weigh more i feel so guilty and the only way i like myself is when i am the skinniest possible. I want to loose even more weight, i feel fat and ugly and unlovable. I hate my body so much. i cant eat anything without extreme guilt, and when i dont eat at all i get bad stomach pains and dont feel good. I want to make myself throw up but im scared. i dont want to self diagnose but i just need help, i want answers, my friends are worried about me saying i have a eating problem and it makes me feel horrible. i dont feel like i have a problem. But i just need to know. i cant talk to my parents about it either, they notice i dont eat sometimes and just make fun of me for having ""anorexia"" like its no big deal. please please please somebody respond to this. Am i being dramatic, or is this a serious issue, the way i have been raised i dont talk to people about my problems and just brush everything off like its no big deal but my friends are worried about me and its scaring me. someone please help, is this a real issue, i dont know what to do...",_admin_moderator,"Wed,05/13/2020-6:18pm","Dear yoyoyo123, We edited","Dear yoyoyo123, We edited your post to remove mentions of specific weight numbers, which can be triggering to other users. You can review the community guidelines here.In addition, you mentioned some concerning feelings in your post.Stay safe and keep posting. ",,,,
141,hermione3,05/19/2020,At my breaking point ,I am so stressed by one student I am working with it is beyond stressing me I have 2 weeks left with her and I just can’t. I weighed myself making me  want to restrict more I am depressed and I self harm everyday and I just feel I can’t do this anymore. I am in a bad place over other stuff too it all feels horrible...I have therapy tomorrow thankfully I am just at my breaking point.,_admin_moderator,"Tue,05/19/2020-2:44pm",Dear hermione3,"We are sorry to hear you are struggling right now and are concerned for you. Some of the behaviors you have described are serious and we want to encourage you to reach out for support. If you are in crisis please do not hesitate to text “NEDA” to 741-741 or call the National Suicide Prevention Lifeline at 1-800-273-TALK (8255). You can also reach out to the S.A.F.E. Alternatives Self-Harm Information Helpline: 1-800-DONT-CUT (366-8288). Additionally, you can always reach out to our NEDA Helpline for support and resources at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET, as well as our online chat M-Th 9am-9pm ET and F 9am-5pm ET. Take care and stay safe!",,,,
142,hermione3,05/17/2020,Wanting to give up ,Struggling and feeling hopeless I have like swapped behaviors which I know isn’t good. I feel stuck and just like my future is slipping away like there is no hope god if I will never actually become an elementary school teacher all this COVID stuff has taken that from me. The works is so messed up and I feel trapped and the only people I see are my parents who are often not helpful. I had a good talk such my nutritionist yesterday but I miss in person appointments. I have a phone session with my psychiatrist tomorrow but sadly processionals are the people I can talk to I don’t trust many people. I like my new therapist it is just different because it is change and that is hard. I want to just give up.,_admin_moderator,"Sun,05/17/2020-11:56pm",hermione3,"Dear hermione3 – we are sorry you’re experiencing these difficult feelings and we are concerned about your well-being. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. We encourage you to reach out and please take care – you are not alone.",,,,
143,AlexisEssex96,05/14/2020,I’ve tried so many things ,"I’ve tried so many things and nothing combats my overeating. I’m so frustrated. Sometimes it’s not even that I eat too much it’s what I eat. But i feel like every time i try something new I know the motivation will slip away.
And yet I hate my body and i want to be thin...why isn’t that enough motivation for me? I feel like my life is slipping away and I’m missing out on all the good years because I don’t want to do anything or I don’t want to take photos. I feel like I’m not lovable romantically and even in friendships I am constantly questioning people’s actions and wondering if anything I see as negative is due to my appearance.
I’m currently X and weigh X lbs :(
It’s the worst feeling in the world but I don’t know how to fix it...",_admin_moderator,"Thu,05/14/2020-10:01am","Dear AlexisEssex96, we would","Dear AlexisEssex96, we would like to inform you that we edited your post to remove height and weight numbers, which are not allowed on the forums. You can review our community guidelines here. Thanks for your understanding and please continue to post! ",,,,
144,tryingtobebrave,05/11/2020,Ed thoughts ,"I had been doing really well in recovery for a while. But something recently triggered the ED voice in my head again and it’s been sticking around. Certain types of foods, mainly anything “sweet”, or making my favorite beverage sweet. I used to be really afraid of it but in recovery came to normalize it as its the only way I enjoy it. But I’ve been berating myself for it, and today forced myself to exercise and now this evening am excruciatingly reminded of the reason i haven’t been exercising until I get my surgery; the increase in my chronic pain is too much to bear from any type of exercise. I even talked about this with my dietitian and while I never fully made peace with it, it at least had not been consuming my thoughts because I know it’s temporary, I can get my body strong in a healthy way after I heal from surgery and my pain is under control.
But after seeing someone lose a drastic amount of weight, I’ve become ashamed of myself because so many people said she’s healthy now and her old body was unhealthy, and her old body is closer to how mine is now in recovery. Before recovery I looked similar to this persons weight loss. But being malnourished is not healthy. Having thoughts consuming your mind about food and weight and exercise is not healthy. We all deserve better than this. It’s so frustrating.",_admin_moderator,"Tue,05/12/2020-3:03pm",Dear tryingtobebrave,We are sorry to hear you are struggling right now. If you need additional support please do not hesitate to reach out. You can call our NEDA helpline at 800.931.2237 M-TH 11am-9pm ET and F 11am-5pm ET. You can also chat with us online M-TH 9am-9pm ET and F 9am-5pm ET. Stay strong and take care!,,,,
145,maggtastic,05/09/2020,possibly relapsing 3 years into strong recovery,"im not sure if anyone will see this, but for the first time in a long time im in need of some help. i am 27, developed an ED at 10, residential at 18.  I feel i hit a really strong recovery around 3 years ago. recently, i have lost weight for reasons out of my control, and it has really triggered me. today was the first time i was able to admit to myself that im actually afraid to eat. ive been stepping on the scale every morning for weeks when i hadnt used it in years. really sharp uptick in body checking behaviors and seeking praise about the weight loss from my bf and friends. im hoping for some strategies to push past these feelings. i do not want to go down this rabbit hole- i spent 14 years of my life doing this, and i was so happy and relieved to be free of it. i know i can do it, but i need some strategies to pull me out.",_admin_moderator,"Mon,05/11/2020-9:39pm",catdragonfly,"Hi catdragonfly. Your post had to be edited, as sharing non-NEDA materials is not allowed as per our community guidelines. Thank you for understanding, and please continue posting!",,,,
146,bensolossmile,05/03/2020,I think I am relapsing,"So, I have been in recovery, and even beyond weight restored for a few years now, and have had minimal issues, I have little episodes here and there where I delve back into old habits, but usually am able to get myself out if it. Recently, I have started antidepressants again, which I have taken before, after my EDNOS diagnosis, and didn't have this issue. But the past couple of weeks, my appetite has gone away completely. I have a hard time telling myself to eat, because the ED part of my brain that is still there, I guess, tells me to just go with it. Like, I know I need to eat, and I *do* feel hunger, but I get worried to eat because I am starting to feel guilt. I have gotten to where I go go 24hours or more with no food, and even then feel anxious to eat. I feel guilty even asking for help, because by no means am I sick, I just don't know what to do, to stop this if needed, or if anyone has experienced similar. If anything I just need to vent about it, because when i tell people I don't want to eat anymore because of my medication, they say they want what I'm taking, and just, no. Nobody gets it, or understands what my brain is doing, I feel like.",_admin_moderator,"Mon,05/04/2020-1:47am",bensolossmile,"Hi bensolossmile – welcome to the forums. We hope they can be of help to you. We edited your post to remove a mention of a specific medication, which is not allowed on the forums. You can review this in our community guidelines found here. And please don’t hesitate to contact the NEDA helpline at 800.931.2237 M-TH 11am-9pm ET and F 11am-5pm ET or chat with us online M-TH 9am-9pm ET and F 9am-5pm ET for help finding support and resources.Thank you for understanding and please continue to post.",,,,
147,Tryingtoheal,04/30/2020,Struggling,had a rough day.  This week has been extremely taxing and mentally exhausting.  I really hope I get help soon.  I can't deal with this.,_admin_moderator,"Mon,05/04/2020-1:49am",Tryingtoheal,"Dear Tryingtoheal – we are sorry you’re experiencing these difficult feelings and we are concerned about your well-being. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. We encourage you to reach out and please take care – you are not alone.",,,,
148,Tryingtoheal,04/26/2020,This is really hard,I feel like I'm going out of my mind.  I want to crawl out of my skin.  I'm struggling to live with having eaten some salty snacks.,_admin_moderator,"Mon,04/27/2020-12:14am",Tryingtoheal,"Dear Tryingtoheal - the feelings you have described are concerning and we worry about your health and wellbeing. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. We encourage you to reach out and please take care – you are not alone.",,,,
149,iwanttolive,04/29/2020,Blue44,Hi Blue44.  I am just checking in to see how you are doing?  Know you are not alone.iwanttolive,_admin_moderator,"Thu,04/30/2020-3:38pm",Dear Blue44,"We are concerned with some of they symptoms and side effects you have described and want to encourage you to see, medical attention. If you begin experiencing severe symptoms please do not hesitate to call 911. Stay Strong and Take Care!",,,,
150,Tryingtoheal,04/27/2020,Update,I head out tomorrow at 10.  I purged some blood up this morning twice.,_admin_moderator,"Mon,04/27/2020-9:15pm",Tryingtoheal,"Hi Tryingtoheal - we left a comment on your other post as well. Traces of blood in your vomit is a very concerning symptom. The following are just some of the signs of a serious problem that demands immediate medical attention: •accidentally or deliberately caused themselves a physical injury •become suicidal •confused thinking and is not making any sense •delusions (false beliefs) or hallucinations (experiencing things that aren’t there) •disoriented; doesn’t know what day it is, where they are or who they are •vomiting several times a day or has uncontrollable vomiting or diarrhea •experiencing dizziness or fainting spells •too weak to walk or collapses •painful muscle spasms •complaining of chest pain or having trouble breathing •blood in their bowel movements, urine or vomit •a body mass index (BMI) of less than 16 •an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute) •cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees Fahrenheit. If you experience any of the above, we highly recommend that you seek medical attention as soon as possible. Another option is 911. Seek medical help soon on an outpatient basis if you: •have significant heartburn and/or a burning sensation after eating •have other gastrointestinal concerns •have high blood pressure •struggle with significant joint or muscle pain •have difficulty sleeping (falling and/or remaining asleep) •struggle with fatigue, sudden weight gain, and/or hair loss •have frequent urination or unquenchable thirst •have gained and lost significant weight repeatedly •have gained significant weight in a short period of time •struggle with chronic diarrhea or constipation. Please take care and don’t hesitate to seek immediate medical attention if you feel your situation cannot wait until tomorrow.",,,,
151,Tryingtoheal,04/28/2020,Hopeless,I may as well just give up.  It's clear I'm never getting better.,_admin_moderator,"Wed,04/29/2020-7:32pm","Dear tryingtoheal, You have","Dear tryingtoheal, You have brought up some concerning feelings and we wanted to post some available resources to you if you need support.
Please don’t hesitate to reach out and seek help. Stay strong and take care!",,,,
152,ouroboros,04/28/2020,Severe slip,"For the last year or so, I've felt better able to handle my recovery from the decade of anorexia and bulimia I've been slipping into and out of than ever before. Making choices that were good for my health weren't ever easy, but they were always options that, more often than not, I found myself taking. I was, finally, /proud/ of myself. Over the last few months, I began taking antidepressants that I heard would allow me to lose weight, as a by-product, so, triggered, I relapsed and ""used that opportunity"" to severely restrict again, somehow going back on all of the good habits I'd formed prior to then. Now, I've slipped into a bout of the ED as bad as it ever was. Every morning I think, this is the day I fix this, and minutes later, I spiral deeper in. I oscillate between wanting/having the energy to recover and apathy overcoming me, diving into EDs of new forms. What do I do now?",_admin_moderator,"Tue,04/28/2020-3:52pm",Dear Ouroboros,Welcome to the NEDA forums. We wanted to let you know that you have many resources available to you here. Please do not hesitate to reach out! For additional support and resources you can call the NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. This is confidential and they can help you source support and resources in your area.Chat online with us M-TH 9am-9pm ET and F 9am-5pm ET.Stay Strong and Take Care!,,,,
153,Tryingtoheal,04/22/2020,Not even ,making it through frozen meals anymore.   I just want to give up.,_admin_moderator,"Mon,04/27/2020-12:19am",Tryingtoheal,"Dear Tryingtoheal – we are so sorry to hear you’re feeling like this. You mentioned some concerning feelings, and we wanted to make sure to post information about resources if you need support: You are not alone. Please don’t hesitate to seek help, and take care.",,,,
154,iwanttolive,04/25/2020,up from under,"Hi forum family,I just want to say that I am coming up from under the onslaught of negative thoughts and urges.  I have asked for support to deal with the overeating and have been honest with God and a friend and my therapist and doctor about the urges to self harm.  I used DBT skills and prayer and knowing that these things will never solve my problems.  Relationship does.  Family does.  Not only blood family but the family of God.  I am not saying that the eating is 100% better.  That I love my body at this size.  But I am saying that I am using a very powerful word, NO.  It is an important word in many ways.  YES is also a powerful word.  Two very small words with a lot of power.  I am thankful for these words and being able to apply them in my life.  Yes to life, no to death.  ""I will not die but live and declare the works of The Lord"".  Psalm 118:17.  This is my life verse and I intend to embrace it.Thank you for ""listening"".iwanttolive",_admin_moderator,"Mon,04/27/2020-12:17am",iwanttolive,"Dear iwanttolive – we want to make sure to post resources since you mentioned some concerning feelings. Please call 1-800-273-8255 or text ""NEDA"" to 741-741 if you are in crisis. We are glad you’ve asked for support and encourage you to continue to reach out if you feel you need to. Please take care – you are not alone.",,,,
155,catherine1,04/23/2020,Recovery from Laxatives,"hiwas wondering if anybody has any assistance i recovered from laxative eating disorder and have put on a good bit of weight. i am healhy now exercising , tracking calories but no matter what i do i dont seem to be loosing anything i would only like to loose a bit to get back to normal but i have been stuggling to loose anything over this last 6 -12 monthsthanks",_admin_moderator,"Fri,04/24/2020-3:32pm",Dear iFast2eat,We are writing to inform you that we have had to edit your post of content that is not permitted on the forums. Please refrain from giving medical advice and discussing names of treatments and medications. If you have any questions or concerns please feel free to reach out to our NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. Additionally you can review the community guidelines here https://www.nationaleatingdisorders.org/forums/community-guidelines ,,,,
156,iwanttolive,04/22/2020,Serious anxiety x 3,Hi. It is after midnight and I am lying in bed chewing my nails like a crazed person. I go back to work tomorrow after about month of not working. I am not worried about that but nervous that I will be tired. I want to sleep but I have to get up and put gloves on to help me stop chewing on my nails. The anxiety has been so bad that my therapist is going to give me an extra session tomorrow. I just needed to put this out and ask for support. I had a good day but now...,_admin_moderator,"Wed,04/22/2020-6:26pm",Dear iwanttoliveYou have,"Dear iwanttoliveYou have brought up some concerning feelings and we wanted to post some available resources to you if you need support.
Please don’t hesitate to reach out and seek help. Stay strong and take care!",,,,
157,iwanttolive,04/13/2020,julesthefox,Hi and thank you for responding to my post. Are you okay ?  I will pray for you now. Love and hugs.,_admin_moderator,"Tue,04/21/2020-6:57pm",julesthefox,"Hi julesthefox. You mentioned some concerning feelings, so as a precaution, we wanted to make sure you know there are resources if you need support: 
Please take care!",,,,
158,Blue44,04/17/2020,Anxiety ,I have had a lot of anxiety lately. Eating is difficult. I’m not happy with my life. Things are difficult. I’m coping by restricting and taking too much of my anxiety medicine so that I can sleep. I feel terrible about myself.,_admin_moderator,"Mon,04/20/2020-1:17pm","Dear iwanttolive, we would","Dear iwanttolive, we would like to inform you that we edited your post to remove the outside link, which is not allowed on the forums. You can review our community guidelines here. Thanks for your understanding and please continue to post. ",_admin_moderator,"Fri,04/17/2020-2:40pm",Dear Blue44,"We are sorry to hear you are struggling right now and want to remind you that you can always reach out to the NEDA helpline at 800.931.2237,  M-TH 11am-9pm ET and 11am-5pm ET. If you feel that you are in crisis do not hesitate to text “NEDA” to 741-741. Stay strong and take care!"
159,Miggi,04/19/2020,I made a mistake,"So tonight my family was having dinner together, but I was making something separate. I usually only use half of X food to make it, but today I wasn't paying attention and I guess I just used all of it! Now I feel really guilty for eating a whole one because I know they have a lot of calories. I feel bad. I am still ruled by calories. Today in the store I couldn't decide what to get as a snack because it all had so many calories, I eventually settled with something lower calorie. Not only that, but my grandpa bought me the wrong kind of beverage, the kind he bought has x2 as many calories as the one I buy and I feel like just dumping it down the sink. Anyone have any advice?",_admin_moderator,"Sun,04/19/2020-11:53pm",Edited your post,"Hi Miggi – we edited your post to remove mentions of specific food items, which are not allowed on the forums. You can review this in our community guidelines found here. Thank you for understanding and please continue to post!",,,,
160,Miggi,04/17/2020,"Baking, Maybe Not","My brother recently bought some mix for a baked good. And my ED wanted to say, ""Haha, i'll make them with you but I don't like that dessert."" Even though I really really love them. I'm very nervous because I think about the mix just sitting in the pantry and I want to throw it away, or hide it. And I know that we don't have a pan to cook them in, so today I hid them in the back of the pantry, but my brother asked me if I wanted to make them tomorrow. My ED voice was like, ""Oh but we don't have a pan, we should just wait to make them...""
But he was all like, ""Oh i'll just go buy one. What kind do we need.""
I was panicking, and I said i'll send you a picture. Hope he forgets about it. I know he won't though. I don't want to make them because if I do I know I'll eat them. I'm so scared.",_admin_moderator,"Sun,04/19/2020-11:49pm",Edited your post,"Hi Miggi – we edited your post to remove mentions of a specific food item, which are not allowed on the forums. You can review this in our community guidelines found here. Thank you for understanding and please continue to post!",,,,
161,Tryingtoheal,04/18/2020,Calories ...I need help so badly...,are making me suicidal.  I ate what my husband considers a small meal.  I don't know how much more 8 can take.  I'm freaking out.  I ate too many calories.   I'm so fat.  I'm too fat.,_admin_moderator,"Sun,04/19/2020-11:47pm",Crisis Resources,"Dear Tryingtoheal –the feelings you have described are very concerning and we worry about your health and wellbeing. Please reach out to the following resources if you need support:  You are not alone. We encourage you to seek help, and please take care.",,,,
162,Tryingtoheal,04/14/2020,Dinner,"I only ate half my meal.  My therapist thinks I'm just dipping my toe into the ed at this point.  I hope things don't get worse.  I don't feel I'm doing that badly,  even though I was a tiny bit light headed today, but not too bad.",_admin_moderator,"Tue,04/14/2020-3:10pm",Dear Tryingtoheal,"You brought up a concerning symptom and we wanted to encourage you to seek medical help immediately. Please do not hesitate to call 911 if you are experiencing any medical emergencies. Additionally, we understand that you are seeing your own therapist but if you need additional resources you can always reach out to our NEDA helpline at 800.931.2237 M-TH 11am-9pm ET and F 11am-5pm ET or chat with us online M-TH 9am-9pm ET and F 9am-5pm ET.",_admin_moderator,"Tue,04/14/2020-4:17pm",Dear Tryingtoheal,Please call our NEDA helpline 800.931.2237Our trained volunteers can help direct you to the appropriate medical facility/plan to seek medical help.
163,ellief,04/14/2020,i have bad eating habits and i don't know how to ask for help...,anyone here have binge eating disorder and any detail/help i can get for it?,_admin_moderator,"Tue,04/14/2020-2:54pm",Dear ellief,"We saw your comment about not knowing how to ask for help and wanted to post some resources for you!
Please don’t hesitate to reach out for support! We have trained staff who can help you find additional resources! ",,,,
164,Tryingtoheal,04/13/2020,Last night ,I had a major dream about my eating disorder.   I tried as hard as I could but couldn't perform a certain behavior.,_admin_moderator,"Mon,04/13/2020-11:18pm",Tryingtoheal,"Hi Tryingtoheal. We’re sorry you’re having these feelings. Please know there are resources available if you need to reach out for support: 
Take good care of yourself. ",,,,
